user_id,ingreso,ratio_deuda,frecuencia_ahorro,pct_gasto_esencial,tasa_gasto,perfil
USR_1232,3881629.43,0.3651,11,0.3979,0.4839,En observación
USR_1233,1944050.24,0.5733,8,0.3169,0.3196,En observación
USR_1234,4347611.2,0.0239,4,0.6912,0.6681,Saludable
USR_1235,10464409.63,0.8317,4,0.4799,0.5093,Saludable
USR_1236,10586447.45,0.3644,8,0.7493,0.5282,En observación
USR_1237,3856980.48,0.59,13,0.2178,0.99,En observación
USR_1238,4842618.1,0.0664,3,0.3165,0.4477,Saludable
USR_1239,5545751.76,0.5927,8,0.3313,1.0771,En riesgo
USR_1240,13985592.59,0.8156,1,0.269,0.8607,En riesgo
USR_1241,2854425.02,0.2116,8,0.8693,1.0229,En riesgo
USR_1242,12630306.02,0.2773,14,0.2692,0.4447,Saludable
USR_1243,5429116.69,0.7659,4,0.5919,1.2932,En riesgo
USR_1244,7066418.65,0.1759,4,0.584,1.0878,En riesgo
USR_1245,10285327.87,0.5143,14,0.8019,0.4556,En observación
USR_1246,3579022.33,0.5124,5,0.7476,0.985,En riesgo
USR_1247,10467162.7,0.149,2,0.3711,1.0398,En observación
USR_1248,14318884.23,0.1371,5,0.2614,0.7756,Saludable
USR_1249,13022435.48,0.552,12,0.7746,0.8771,En observación
USR_1250,4271670.75,0.0401,4,0.5155,0.6719,Saludable
USR_1251,7562535.96,0.8346,13,0.2573,0.9686,En riesgo
USR_1252,1394321.74,0.6299,8,0.6453,0.4875,En riesgo
USR_1253,3556102.65,0.8703,12,0.2597,0.8346,En riesgo
USR_1254,13458842.59,0.5147,3,0.4012,0.6634,En observación
USR_1255,13055272.18,0.468,7,0.4919,1.0643,En riesgo
USR_1256,6650654.99,0.6502,4,0.6864,0.4603,En riesgo
USR_1257,4472914.0,0.6924,11,0.3557,0.4999,En riesgo
USR_1258,11372312.2,0.8875,15,0.3203,0.4042,En riesgo
USR_1259,10568324.43,0.7791,11,0.5844,1.0443,En riesgo
USR_1260,6837003.73,0.9997,10,0.7377,0.5081,En riesgo
USR_1261,6501810.3,0.544,12,0.6916,1.1112,En riesgo
USR_1262,5941547.82,0.9308,7,0.7981,1.0511,En riesgo
USR_1263,11944429.51,0.9564,2,0.5053,0.5563,En riesgo
USR_1264,2017964.46,0.3375,9,0.2442,0.9278,En observación
USR_1265,3195871.07,0.5039,13,0.4354,0.7816,En observación
USR_1266,10455601.96,0.4955,0,0.2736,0.6228,En observación
USR_1267,3531428.46,0.9417,8,0.7011,0.4535,En riesgo
USR_1268,2012939.52,0.5787,9,0.6452,1.2462,Saludable
USR_1269,4056611.48,0.989,9,0.3534,1.0333,En riesgo
USR_1270,8350248.0,0.0115,3,0.3526,1.2615,En riesgo
USR_1271,8574229.12,0.3784,5,0.3433,1.0762,En riesgo
USR_1272,5005662.08,0.4993,5,0.3156,1.2567,En riesgo
USR_1273,4289932.22,0.4577,11,0.2282,0.5592,En observación
USR_1274,5466053.23,0.6877,1,0.2067,1.0979,En riesgo
USR_1275,9085990.21,0.9861,11,0.7982,0.8639,En riesgo
USR_1276,10157514.78,0.3072,10,0.4421,0.918,En observación
USR_1277,7956360.73,0.9672,11,0.7632,0.7441,En riesgo
USR_1278,11758398.63,0.0126,4,0.7817,1.0089,En riesgo
USR_1279,14486453.82,0.5713,5,0.6313,1.1849,En riesgo
USR_1280,4610653.21,0.9044,2,0.619,0.6741,En riesgo
USR_1281,6374278.5,0.1331,1,0.7565,0.4637,En observación
USR_1282,8645308.57,0.5081,14,0.2068,0.6696,En observación
USR_1283,9573118.13,0.4528,10,0.3891,1.0649,En riesgo
USR_1284,3731298.34,0.6737,15,0.7024,0.4432,En riesgo
USR_1285,5740374.07,0.442,4,0.8276,0.332,En observación
USR_1286,1586660.15,0.5998,6,0.2437,1.1711,En riesgo
USR_1287,3754944.21,0.2254,2,0.8644,0.6291,En observación
USR_1288,10776359.97,0.8599,3,0.6319,0.4354,En riesgo
USR_1289,6361191.26,0.8104,1,0.8788,0.5852,En riesgo
USR_1290,3082182.55,0.7591,15,0.7904,0.7363,En riesgo
USR_1291,7180120.02,0.9054,14,0.8814,0.6643,En riesgo
USR_1292,9869717.88,0.4686,3,0.4778,1.2907,Saludable
USR_1293,13370095.32,0.7496,2,0.2193,1.1104,En riesgo
USR_1294,5339667.17,0.1267,7,0.5176,1.1823,En riesgo
USR_1295,3241173.68,0.5083,6,0.3423,0.826,En observación
USR_1296,2097542.33,0.3993,11,0.291,0.4303,En observación
USR_1297,10600243.93,0.3727,3,0.7209,1.1597,En riesgo
USR_1298,4163118.44,0.4048,3,0.5777,0.3882,Saludable
USR_1299,6868788.05,0.5458,0,0.7604,0.7886,En riesgo
USR_1300,12315647.37,0.4263,9,0.7021,0.6953,En observación
USR_1301,4409791.67,0.3429,0,0.7936,0.7601,En riesgo
USR_1302,9403780.41,0.8449,11,0.8317,0.5289,En riesgo
USR_1303,3835370.79,0.519,13,0.2289,1.2798,En riesgo
USR_1304,3200890.18,0.4045,4,0.6988,0.8112,En observación
USR_1305,3412955.66,0.8945,7,0.3972,0.6153,En riesgo
USR_1306,13659716.41,0.2341,7,0.6311,0.6349,Saludable
USR_1307,10558874.25,0.4634,5,0.233,0.4357,En observación
USR_1308,3832785.67,0.245,9,0.5545,0.7902,Saludable
USR_1309,6192941.68,0.9942,3,0.3858,1.2571,En riesgo
USR_1310,4571559.31,0.9051,15,0.6507,0.4168,En riesgo
USR_1311,6357522.53,0.1388,10,0.7853,0.6605,Saludable
USR_1312,6724754.35,0.8888,10,0.305,0.6297,En riesgo
USR_1313,3089437.94,0.7249,5,0.3945,0.8021,En riesgo
USR_1314,9304976.98,0.6304,12,0.4204,0.6201,En riesgo
USR_1315,10865314.84,0.1137,4,0.2358,0.7802,Saludable
USR_1316,4898854.93,0.3809,11,0.7237,0.4889,En observación
USR_1317,3374746.45,0.2365,15,0.7153,0.8478,Saludable
USR_1318,5688109.15,0.0896,12,0.2081,0.9991,En observación
USR_1319,5054167.44,0.3341,6,0.6088,1.0035,En observación
USR_1320,6545634.75,0.4981,7,0.7838,0.4711,En observación
USR_1321,14046048.68,0.5307,2,0.7248,0.9704,En observación
USR_1322,5019933.8,0.2556,13,0.6241,0.7945,Saludable
USR_1323,13799198.61,0.3771,15,0.4145,0.9934,En observación
USR_1324,1817216.26,0.4844,8,0.8717,1.0327,En riesgo
USR_1325,2726304.17,0.2121,5,0.4547,0.4004,Saludable
USR_1326,12910800.84,0.3233,13,0.6998,0.5947,En observación
USR_1327,8801265.29,0.6274,9,0.5625,0.9576,En riesgo
USR_1328,8260952.12,0.0286,13,0.5417,0.6814,Saludable
USR_1329,12672992.72,0.4902,12,0.4576,0.5238,En observación
USR_1330,12449832.88,0.846,15,0.3825,1.2565,En riesgo
USR_1331,11920957.74,0.7871,13,0.6342,0.3261,En riesgo
USR_1332,6783367.3,0.155,6,0.3341,1.2434,En riesgo
USR_1333,6739846.64,0.5284,10,0.6239,0.628,En observación
USR_1334,9102797.75,0.1636,1,0.8765,0.6484,En observación
USR_1335,14879477.68,0.4555,14,0.3953,1.0628,En observación
USR_1336,2863245.03,0.7628,10,0.6786,1.0978,En riesgo
USR_1337,3634688.41,0.7217,2,0.3983,1.267,En riesgo
USR_1338,11787406.7,0.9907,3,0.2992,0.7677,En riesgo
USR_1339,6126348.92,0.5505,14,0.2,0.5562,En observación
USR_1340,12968345.74,0.7672,14,0.8033,0.6309,En riesgo
USR_1341,4779248.33,0.7433,0,0.5124,0.9786,En riesgo
USR_1342,12961861.85,0.5358,2,0.4699,0.6432,En observación
USR_1343,12470166.6,0.9671,5,0.7848,0.3916,En riesgo
USR_1344,1974690.33,0.3633,4,0.2542,1.0133,En riesgo
USR_1345,8589896.07,0.0164,9,0.436,1.0596,En riesgo
USR_1346,7327186.49,0.7799,12,0.7646,0.3102,En riesgo
USR_1347,5172113.9,0.0306,2,0.7255,0.5448,En observación
USR_1348,1238562.5,0.912,10,0.6313,1.2282,En riesgo
USR_1349,8100860.11,0.889,10,0.248,0.9409,En riesgo
USR_1350,11926594.86,0.4691,3,0.4302,0.9628,En observación
USR_1351,14931430.91,0.0255,2,0.8381,0.7491,En observación
USR_1352,10607439.23,0.4655,9,0.2354,0.8535,En observación
USR_1353,5269980.65,0.1337,14,0.8002,0.8227,Saludable
USR_1354,11852663.15,0.1268,8,0.6618,0.3176,En riesgo
USR_1355,4537800.98,0.431,5,0.3872,1.2496,En riesgo
USR_1356,3757672.25,0.7071,0,0.6905,1.1436,En riesgo
USR_1357,9408659.21,0.7845,4,0.8668,1.2168,En riesgo
USR_1358,2324901.41,0.8299,10,0.7456,1.1045,En riesgo
USR_1359,12545599.34,0.4729,2,0.4337,0.3288,Saludable
USR_1360,2907447.62,0.4457,10,0.3009,1.2349,En riesgo
USR_1361,14849607.8,0.4334,1,0.8183,0.3914,En observación
USR_1362,8692213.34,0.0888,3,0.6065,0.9919,En observación
USR_1363,13483358.25,0.8741,15,0.3934,0.9453,En riesgo
USR_1364,1958749.88,0.0808,13,0.3773,1.1182,En riesgo
USR_1365,14804248.46,0.2563,5,0.3493,0.338,Saludable
USR_1366,7941791.56,0.5743,15,0.2497,0.7924,En observación
USR_1367,2379431.12,0.2618,5,0.3802,1.2257,En riesgo
USR_1368,3146296.95,0.9687,0,0.5107,1.1986,En riesgo
USR_1369,10547037.91,0.618,8,0.4595,0.5645,En riesgo
USR_1370,2117517.88,0.5193,11,0.5748,0.5773,En observación
USR_1371,13345058.58,0.5415,0,0.3811,1.0272,En riesgo
USR_1372,1421864.61,0.1516,7,0.8591,1.2539,En riesgo
USR_1373,13373563.94,0.5637,8,0.2064,1.0621,En riesgo
USR_1374,8929451.07,0.9007,3,0.68,1.2755,En riesgo
USR_1375,1991960.95,0.139,14,0.617,1.0938,Saludable
USR_1376,1660653.71,0.7176,3,0.4205,0.7289,En riesgo
USR_1377,4991481.45,0.5794,15,0.8764,1.0304,En riesgo
USR_1378,5346610.25,0.5753,3,0.7551,0.3933,En observación
USR_1379,7237138.75,0.0231,1,0.333,1.0727,En riesgo
USR_1380,7948129.35,0.31,8,0.2735,1.2907,Saludable
USR_1381,5305907.84,0.0841,15,0.6167,1.2054,En riesgo
USR_1382,6073988.89,0.2108,7,0.7016,0.6502,Saludable
USR_1383,11333473.4,0.9405,9,0.4872,0.3642,En riesgo
USR_1384,13229582.97,0.5137,0,0.4104,0.9673,En observación
USR_1385,10102166.15,0.5778,6,0.775,0.9718,En observación
USR_1386,7980431.54,0.7823,12,0.5364,0.314,En riesgo
USR_1387,7255946.99,0.8206,3,0.7711,0.5467,En riesgo
USR_1388,7144765.3,0.6549,0,0.8999,0.9442,En riesgo
USR_1389,10780856.03,0.4915,10,0.274,0.7359,En observación
USR_1390,2394685.26,0.3079,9,0.2476,0.9826,En observación
USR_1391,1843652.02,0.2505,6,0.6164,1.0554,En riesgo
USR_1392,3109989.04,0.8169,12,0.488,1.2218,En riesgo
USR_1393,8093959.89,0.709,10,0.7399,1.1995,En riesgo
USR_1394,11724612.63,0.8468,2,0.5133,0.9792,En riesgo
USR_1395,2513261.82,0.4106,11,0.5545,1.2242,En riesgo
USR_1396,3947611.61,0.6398,10,0.6067,0.8005,En riesgo
USR_1397,14597694.14,0.1297,12,0.6095,0.7845,Saludable
USR_1398,8364934.86,0.1345,6,0.77,0.6888,Saludable
USR_1399,12942845.42,0.6366,10,0.6912,1.0662,En riesgo
USR_1400,5540714.02,0.2277,4,0.2154,0.5119,Saludable
USR_1401,8601933.93,0.4816,2,0.733,0.3805,En observación
USR_1402,10310598.23,0.2708,15,0.8168,0.944,Saludable
USR_1403,11039942.0,0.2773,1,0.3967,0.823,En observación
USR_1404,6031381.91,0.3211,4,0.6629,0.9521,En observación
USR_1405,13072834.62,0.1403,12,0.2872,0.7802,Saludable
USR_1406,2373389.39,0.0227,4,0.5689,1.1498,Saludable
USR_1407,2026684.87,0.2275,11,0.6531,1.1473,En riesgo
USR_1408,6593047.64,0.5528,1,0.2455,0.3795,En observación
USR_1409,11688651.44,0.4448,15,0.4179,0.6268,En observación
USR_1410,2220491.92,0.8859,11,0.7049,0.678,En riesgo
USR_1411,2268427.23,0.0121,13,0.2449,0.9079,En observación
USR_1412,7817706.2,0.2455,10,0.273,1.1964,En riesgo
USR_1413,9279486.4,0.9345,9,0.8904,0.315,En riesgo
USR_1414,8213877.18,0.5161,8,0.2015,1.2315,En riesgo
USR_1415,8857542.39,0.9269,5,0.6522,0.7729,En riesgo
USR_1416,1887409.74,0.7417,4,0.8477,0.3254,En riesgo
USR_1417,10973103.94,0.3303,2,0.3794,1.1358,En riesgo
USR_1418,9586555.38,0.9815,11,0.4857,0.7088,En riesgo
USR_1419,5582302.33,0.1485,14,0.3904,1.005,En riesgo
USR_1420,14732434.58,0.0394,0,0.6716,0.3689,En observación
USR_1421,2824511.15,0.9161,11,0.2657,0.9567,En observación
USR_1422,8171906.54,0.0301,11,0.3318,0.3666,Saludable
USR_1423,3804609.87,0.4105,2,0.4549,1.0025,En riesgo
USR_1424,10619492.5,0.0927,15,0.5004,0.9445,En observación
USR_1425,14133215.77,0.1079,12,0.7049,0.9551,En observación
USR_1426,3478933.35,0.9911,13,0.7802,1.2238,En observación
USR_1427,9969665.61,0.1059,1,0.7924,0.5355,En observación
USR_1428,3538638.88,0.0685,0,0.2966,0.5224,En observación
USR_1429,9164460.72,0.265,3,0.6676,1.2541,En riesgo
USR_1430,5746457.42,0.4076,1,0.3128,0.8971,En observación
USR_1431,5917742.13,0.4596,3,0.8801,0.7258,En observación
USR_1432,4390213.22,0.1777,11,0.5505,0.6837,Saludable
USR_1433,8643368.91,0.3801,1,0.4222,1.0434,En riesgo
USR_1434,11493347.4,0.5002,7,0.7899,0.4528,En observación
USR_1435,1651733.9,0.2468,0,0.7873,1.0195,En riesgo
USR_1436,13577697.76,0.1504,6,0.8883,0.5963,Saludable
USR_1437,4516219.34,0.638,12,0.4887,1.2415,En riesgo
USR_1438,8331410.92,0.5225,4,0.2357,1.2121,En riesgo
USR_1439,13388231.79,0.9708,11,0.6499,0.6331,En riesgo
USR_1440,1344466.31,0.9817,3,0.4026,1.1902,En riesgo
USR_1441,3586979.44,0.9229,13,0.4247,0.999,En riesgo
USR_1442,8469728.36,0.6725,1,0.3863,0.5965,En riesgo
USR_1443,3926843.91,0.1291,1,0.6722,0.3709,En observación
USR_1444,9415937.36,0.22,10,0.7615,1.0841,En riesgo
USR_1445,1497940.77,0.3835,8,0.8648,0.3487,En observación
USR_1446,12135285.56,0.6991,6,0.5194,0.4845,En riesgo
USR_1447,6323042.1,0.5222,11,0.5112,0.6355,En observación
USR_1448,7637575.25,0.8951,0,0.8323,1.2987,Saludable
USR_1449,13886318.45,0.7779,1,0.2139,0.9874,En riesgo
USR_1450,7417645.86,0.5241,6,0.8898,0.8413,En observación
USR_1451,4944892.41,0.6837,6,0.4616,0.4379,En riesgo
USR_1452,14428372.01,0.4618,2,0.2156,0.637,En observación
USR_1453,13142117.06,0.0435,6,0.7421,0.322,Saludable
USR_1454,8465960.15,0.0543,11,0.8653,0.3354,En observación
USR_1455,11493653.74,0.6427,5,0.7681,0.8336,En riesgo
USR_1456,5838477.19,0.332,5,0.6382,0.4588,En observación
USR_1457,4045074.86,0.992,9,0.7947,1.061,En riesgo
USR_1458,4248602.2,0.4131,0,0.5463,0.4749,En observación
USR_1459,11318430.06,0.3618,9,0.8116,1.2493,En riesgo
USR_1460,1647757.2,0.9753,6,0.5679,0.4389,En riesgo
USR_1461,13822734.76,0.9287,2,0.3545,0.9486,En riesgo
USR_1462,1557777.34,0.8482,13,0.8972,1.1576,En riesgo
USR_1463,2080867.69,0.9533,6,0.6385,1.019,En riesgo
USR_1464,3168994.78,0.1401,12,0.3028,0.6571,Saludable
USR_1465,13035121.5,0.038,8,0.6549,0.9842,En observación
USR_1466,8839564.2,0.6833,7,0.3018,1.2151,En riesgo
USR_1467,13372297.13,0.0322,9,0.2695,0.5341,Saludable
USR_1468,3840086.53,0.9731,5,0.2307,0.5344,En observación
USR_1469,6672334.62,0.4498,4,0.5105,0.7165,En observación
USR_1470,5706603.28,0.2863,3,0.8758,0.8992,En observación
USR_1471,9971984.78,0.7133,8,0.4951,1.1065,En riesgo
USR_1472,13670108.63,0.7906,14,0.7193,1.2966,En riesgo
USR_1473,12274866.18,0.8292,6,0.7077,0.3833,En riesgo
USR_1474,9953159.42,0.8581,8,0.7876,1.0624,En observación
USR_1475,11148186.43,0.9971,6,0.6371,0.661,En riesgo
USR_1476,12666461.45,0.9629,12,0.8271,0.8955,En riesgo
USR_1477,12584086.96,0.5453,10,0.8842,1.0834,En riesgo
USR_1478,9211580.64,0.0264,5,0.89,1.2805,En riesgo
USR_1479,14946880.91,0.4766,9,0.29,0.6865,En observación
USR_1480,2380475.01,0.638,12,0.2096,0.846,En observación
USR_1481,2243301.93,0.2864,7,0.3929,0.9768,En observación
USR_1482,11360426.2,0.2428,0,0.8797,0.8099,En observación
USR_1483,10014206.03,0.5763,0,0.6204,0.3074,En observación
USR_1484,6010231.59,0.6074,14,0.3337,0.9502,En riesgo
USR_1485,3955142.66,0.5833,1,0.3503,0.8904,En observación
USR_1486,13839192.77,0.8352,0,0.4789,1.1216,En riesgo
USR_1487,12847977.39,0.737,11,0.8377,0.4686,En riesgo
USR_1488,2085847.61,0.2931,6,0.7113,0.9986,En observación
USR_1489,5887533.47,0.3799,0,0.2105,1.0884,En riesgo
USR_1490,12423322.14,0.2212,2,0.7198,0.6309,En observación
USR_1491,11165635.76,0.7077,11,0.4694,0.5109,En riesgo
USR_1492,11566446.7,0.1504,5,0.6124,0.3127,Saludable
USR_1493,13642689.65,0.5456,0,0.2361,1.2501,En riesgo
USR_1494,10897804.94,0.3202,0,0.5146,1.1951,En riesgo
USR_1495,12076387.39,0.1265,9,0.7733,0.8728,En observación
USR_1496,1589588.53,0.0868,8,0.4452,0.6718,Saludable
USR_1497,11192254.62,0.5,12,0.37,0.7608,En observación
USR_1498,7806334.61,0.1777,7,0.4043,0.8075,Saludable
USR_1499,5921550.18,0.5684,12,0.2126,0.3939,En observación
USR_1500,3235094.35,0.0789,1,0.399,1.2041,En observación
USR_1501,3749756.84,0.6814,11,0.571,0.4308,En riesgo
USR_1502,3091318.12,0.7728,15,0.5199,0.3081,En riesgo
USR_1503,7316951.31,0.369,9,0.5214,1.2953,En riesgo
USR_1504,14298656.68,0.5985,14,0.5186,1.0748,En riesgo
USR_1505,7318860.19,0.0272,9,0.3538,0.6494,Saludable
USR_1506,13991360.6,0.5038,1,0.3545,0.5352,En observación
USR_1507,7144239.25,0.9281,7,0.8254,0.7931,En riesgo
USR_1508,6126524.48,0.8078,9,0.508,0.6924,En riesgo
USR_1509,8993254.69,0.2418,0,0.8846,1.1661,En riesgo
USR_1510,2024390.0,0.7258,7,0.7411,1.0163,En riesgo
USR_1511,9630801.19,0.8525,8,0.6961,1.1896,En riesgo
USR_1512,5086131.74,0.3481,4,0.2687,1.2755,En riesgo
USR_1513,3111393.53,0.3409,8,0.5808,1.101,En riesgo
USR_1514,11254686.62,0.9647,9,0.8067,0.6394,En riesgo
USR_1515,2906947.28,0.6457,15,0.2971,0.4913,En riesgo
USR_1516,3346088.29,0.5891,11,0.5578,0.5397,En observación
USR_1517,14066456.19,0.9815,15,0.8389,0.8696,En riesgo
USR_1518,4078756.62,0.3432,14,0.8402,0.7189,En observación
USR_1519,10260156.36,0.1656,15,0.4607,0.6317,Saludable
USR_1520,14056125.85,0.8715,1,0.763,1.1893,En riesgo
USR_1521,14578596.71,0.7193,7,0.4171,0.7343,En riesgo
USR_1522,4724676.99,0.2168,8,0.6777,1.1453,En riesgo
USR_1523,1333481.04,0.2202,12,0.4867,0.3255,Saludable
USR_1524,4232852.46,0.6921,14,0.7166,1.0412,En riesgo
USR_1525,9577400.3,0.2915,0,0.7408,1.2599,En riesgo
USR_1526,1986842.11,0.039,1,0.8122,0.3501,En observación
USR_1527,8269951.3,0.4817,13,0.3122,0.7272,En observación
USR_1528,2720431.32,0.4463,13,0.2733,0.493,En observación
USR_1529,14983799.62,0.1956,6,0.2935,0.5318,Saludable
USR_1530,7128499.52,0.7148,2,0.2075,1.1798,En riesgo
USR_1531,7336411.1,0.9316,12,0.5085,0.9601,En riesgo
USR_1532,14703481.26,0.9518,1,0.446,0.4187,En riesgo
USR_1533,3226628.65,0.1858,8,0.3829,0.4371,Saludable
USR_1534,7934126.14,0.7228,5,0.6138,0.7819,En riesgo
USR_1535,14695819.67,0.8462,3,0.6784,0.9658,En observación
USR_1536,4959542.32,0.2344,1,0.4437,0.5259,En observación
USR_1537,11120955.45,0.4901,5,0.3672,1.1877,En riesgo
USR_1538,5794576.97,0.1918,15,0.8325,0.872,En observación
USR_1539,11599477.95,0.752,7,0.8277,0.8614,En riesgo
USR_1540,8622077.61,0.2648,15,0.8985,0.731,Saludable
USR_1541,11222147.72,0.6934,10,0.7457,1.2393,En riesgo
USR_1542,10356281.1,0.5061,4,0.451,1.1964,En riesgo
USR_1543,6470667.89,0.6894,10,0.2723,0.5693,En riesgo
USR_1544,9058299.86,0.9468,5,0.7221,0.4728,En riesgo
USR_1545,9560770.96,0.2888,9,0.3563,0.4631,Saludable
USR_1546,7506812.1,0.8007,5,0.7666,0.4861,En riesgo
USR_1547,5198682.51,0.1839,11,0.8452,0.8654,En observación
USR_1548,11262054.5,0.636,6,0.8378,0.8077,En riesgo
USR_1549,6816216.29,0.5888,14,0.393,1.2806,En riesgo
USR_1550,13216792.07,0.3167,13,0.8248,0.8308,En observación
USR_1551,7871873.09,0.6895,0,0.8303,0.7081,En riesgo
USR_1552,12334779.0,0.4303,10,0.408,0.7824,En observación
USR_1553,10738244.6,0.2426,11,0.4572,0.5578,Saludable
USR_1554,1748775.91,0.7066,7,0.5295,1.2729,En riesgo
USR_1555,2243074.28,0.0034,4,0.5426,1.1849,En riesgo
USR_1556,9343873.44,0.2406,13,0.3193,1.1521,En riesgo
USR_1557,13177173.62,0.6739,5,0.2952,0.5901,Saludable
USR_1558,5772058.05,0.0033,5,0.5761,0.3186,Saludable
USR_1559,14359083.93,0.8448,0,0.7849,0.9833,En riesgo
USR_1560,7880821.93,0.9089,5,0.5194,0.7102,En riesgo
USR_1561,12731122.8,0.3806,12,0.8612,0.4699,En observación
USR_1562,14613420.56,0.9455,13,0.3426,0.9465,En riesgo
USR_1563,10681820.92,0.2552,13,0.2906,0.8775,En observación
USR_1564,5427634.25,0.6668,5,0.8845,0.7268,En riesgo
USR_1565,6605944.33,0.4643,3,0.62,0.9105,En observación
USR_1566,8263355.63,0.3882,3,0.2024,0.7018,En observación
USR_1567,2659146.7,0.0243,6,0.5497,0.9593,En observación
USR_1568,7630223.63,0.6862,11,0.5455,0.7366,En riesgo
USR_1569,4912904.56,0.7004,8,0.3208,0.5417,En riesgo
USR_1570,7598780.56,0.7974,14,0.5275,0.7974,En riesgo
USR_1571,7230932.25,0.3929,2,0.4956,0.7866,En observación
USR_1572,9400594.87,0.2511,0,0.4895,0.6737,En observación
USR_1573,8604193.68,0.4534,7,0.2833,0.4127,En observación
USR_1574,2307005.62,0.8479,2,0.645,1.2636,Saludable
USR_1575,3382744.49,0.0525,15,0.6099,0.8859,En observación
USR_1576,8014520.42,0.311,13,0.6542,0.6152,En observación
USR_1577,11063817.15,0.9751,4,0.4071,0.6508,En riesgo
USR_1578,7209346.41,0.004,6,0.2702,1.062,En riesgo
USR_1579,6241681.84,0.8798,15,0.4983,1.1273,En riesgo
USR_1580,3501687.8,0.8503,1,0.4727,0.8185,En riesgo
USR_1581,5679821.19,0.6227,0,0.5173,0.8723,En riesgo
USR_1582,3988737.99,0.6891,5,0.6049,0.7266,En riesgo
USR_1583,2197550.01,0.8933,6,0.7427,0.4675,En riesgo
USR_1584,3355511.41,0.5248,1,0.6248,1.1083,En riesgo
USR_1585,11536311.15,0.203,10,0.3317,0.519,Saludable
USR_1586,2128862.66,0.747,0,0.618,0.5477,En riesgo
USR_1587,11845046.6,0.6269,5,0.5697,0.3298,En riesgo
USR_1588,14794314.95,0.0743,12,0.828,0.5925,Saludable
USR_1589,8666778.71,0.3165,2,0.8008,0.5506,En observación
USR_1590,6188060.49,0.6326,0,0.4776,1.2384,En riesgo
USR_1591,8243584.7,0.4674,3,0.6623,1.2366,En riesgo
USR_1592,3791713.37,0.5318,6,0.7786,0.5711,En observación
USR_1593,8704304.62,0.9714,4,0.3626,0.3487,En riesgo
USR_1594,5214471.34,0.3991,6,0.822,1.2907,En riesgo
USR_1595,9046434.09,0.7747,11,0.3577,0.5171,En riesgo
USR_1596,9331415.26,0.4361,13,0.2069,0.606,En observación
USR_1597,6614512.25,0.241,6,0.2591,0.5032,Saludable
USR_1598,3175506.2,0.3294,4,0.7898,1.2548,En riesgo
USR_1599,11082663.87,0.7336,9,0.4868,1.2031,En riesgo
USR_1600,13785381.91,0.7682,7,0.4528,0.8458,En riesgo
USR_1601,10224065.48,0.6203,14,0.516,1.1478,En riesgo
USR_1602,9775747.24,0.1794,14,0.3208,0.4389,Saludable
USR_1603,6256090.81,0.4934,10,0.6998,0.4032,En observación
USR_1604,3429272.15,0.5017,5,0.6227,0.8297,En observación
USR_1605,14758070.07,0.7477,10,0.831,0.3472,En riesgo
USR_1606,10318226.33,0.0432,1,0.2688,0.4154,En observación
USR_1607,11476594.02,0.2705,12,0.5525,0.5716,Saludable
USR_1608,9566905.12,0.5137,10,0.2913,0.3622,En observación
USR_1609,2409464.83,0.432,6,0.4364,0.4923,En observación
USR_1610,3695937.76,0.3211,7,0.2717,1.0098,En riesgo
USR_1611,6207036.4,0.0857,0,0.2647,0.8083,En observación
USR_1612,7249308.02,0.1741,3,0.4373,0.6548,Saludable
USR_1613,9198873.68,0.7334,2,0.4835,0.891,En riesgo
USR_1614,13418684.91,0.4022,4,0.8651,0.5692,En observación
USR_1615,11607985.75,0.2388,1,0.3926,1.1082,En riesgo
USR_1616,13629446.77,0.6841,13,0.451,0.4677,En riesgo
USR_1617,2469111.03,0.5754,2,0.4349,0.5103,En riesgo
USR_1618,2719877.2,0.3785,12,0.3141,0.7821,En observación
USR_1619,7596321.61,0.5219,2,0.6917,0.4353,En observación
USR_1620,9450222.5,0.799,0,0.741,1.1772,En riesgo
USR_1621,6917345.68,0.5021,12,0.6839,0.3807,En observación
USR_1622,1791206.13,0.2808,9,0.2604,1.0382,En riesgo
USR_1623,4970185.28,0.6239,3,0.4537,0.6067,En riesgo
USR_1624,13039895.36,0.6044,4,0.7343,1.1686,En riesgo
USR_1625,1478227.07,0.2435,11,0.388,0.4545,Saludable
USR_1626,8566601.66,0.75,14,0.429,0.6396,En riesgo
USR_1627,13558751.88,0.4258,10,0.4972,0.6426,En observación
USR_1628,10637091.47,0.8076,0,0.2627,0.7927,En riesgo
USR_1629,13634331.27,0.877,2,0.8851,0.8236,En riesgo
USR_1630,1842630.28,0.9972,1,0.3292,0.6466,En riesgo
USR_1631,10353272.79,0.4821,10,0.7405,0.9378,En observación
USR_1632,9908618.77,0.7571,0,0.4901,0.3329,En riesgo
USR_1633,3075521.88,0.3198,7,0.7558,1.1959,En riesgo
USR_1634,5102941.0,0.1904,0,0.3692,0.6277,En riesgo
USR_1635,5613735.74,0.3265,1,0.4383,0.4127,En observación
USR_1636,8086983.77,0.0268,9,0.3532,0.4075,Saludable
USR_1637,12039141.43,0.1125,1,0.5953,0.4252,En observación
USR_1638,11628772.15,0.712,13,0.365,1.1947,En riesgo
USR_1639,1824564.73,0.2018,12,0.8996,0.3995,Saludable
USR_1640,8188476.04,0.8493,8,0.4196,0.4957,En riesgo
USR_1641,8321653.15,0.9102,4,0.7182,1.0886,En observación
